,year,age,education,religion,happy,political_view,degree_obtained,political_view_id
61946,2016,24.0,11.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
61947,2016,63.0,20.0,None,Not Happy,Liberal,Bachelor's,2.0
61948,2016,38.0,18.0,Protestant,Very Happy,Slightly Conservative,Graduate,5.0
61949,2016,44.0,18.0,Protestant,Moderately Happy,Moderate,Graduate,4.0
61950,2016,54.0,14.0,Catholic,Moderately Happy,Moderate,High School,4.0
61951,2016,75.0,18.0,Protestant,Moderately Happy,Slightly Liberal,Graduate,3.0
61952,2016,52.0,16.0,Protestant,Moderately Happy,Liberal,Bachelor's,2.0
61953,2016,54.0,16.0,Protestant,Very Happy,Conservative,Bachelor's,6.0
61954,2016,43.0,19.0,Protestant,Moderately Happy,Conservative,Graduate,6.0
61955,2016,31.0,16.0,Protestant,Moderately Happy,Conservative,Bachelor's,6.0
61956,2016,48.0,12.0,Protestant,Very Happy,Slightly Conservative,High School,5.0
61957,2016,86.0,11.0,Protestant,Moderately Happy,Conservative,High School,6.0
61958,2016,50.0,16.0,Protestant,Moderately Happy,Moderate,Associate/Junior College,4.0
61959,2016,58.0,16.0,None,Very Happy,Slightly Conservative,Bachelor's,5.0
61960,2016,50.0,18.0,Catholic,Moderately Happy,Conservative,Graduate,6.0
61961,2016,62.0,18.0,None,Very Happy,Moderate,Graduate,4.0
61962,2016,60.0,16.0,Protestant,Very Happy,Conservative,High School,6.0
61963,2016,20.0,13.0,Catholic,Moderately Happy,Moderate,High School,4.0
61964,2016,30.0,16.0,None,Moderately Happy,Liberal,Bachelor's,2.0
61965,2016,35.0,9.0,None,Not Happy,Conservative,Less Than High School,6.0
61966,2016,68.0,16.0,None,Moderately Happy,Liberal,Bachelor's,2.0
61967,2016,60.0,6.0,Protestant,Moderately Happy,Slightly Conservative,Less Than High School,5.0
61968,2016,36.0,18.0,None,Very Happy,Liberal,Graduate,2.0
61969,2016,58.0,13.0,Protestant,Not Happy,Extremely Liberal,High School,1.0
61970,2016,71.0,12.0,Protestant,Moderately Happy,Extremely Conservative,High School,7.0
61971,2016,22.0,12.0,None,Moderately Happy,Conservative,High School,6.0
61972,2016,59.0,12.0,Protestant,Very Happy,Moderate,High School,4.0
61973,2016,37.0,13.0,Protestant,Moderately Happy,Conservative,High School,6.0
61974,2016,25.0,10.0,Catholic,Very Happy,Moderate,Less Than High School,4.0
61975,2016,30.0,13.0,None,Very Happy,Moderate,High School,4.0
61976,2016,61.0,14.0,Catholic,Very Happy,Moderate,High School,4.0
61977,2016,44.0,12.0,Protestant,Not Happy,Slightly Liberal,High School,3.0
61978,2016,36.0,14.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
61979,2016,21.0,12.0,Protestant,Moderately Happy,Unknown,High School,
61980,2016,68.0,20.0,Protestant,Moderately Happy,Liberal,Graduate,2.0
61981,2016,39.0,4.0,Catholic,Unknown,Liberal,Less Than High School,2.0
61982,2016,46.0,15.0,Catholic,Moderately Happy,Conservative,High School,6.0
61983,2016,20.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
61984,2016,64.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
61985,2016,49.0,1.0,Catholic,Very Happy,Moderate,Less Than High School,4.0
61986,2016,42.0,6.0,Catholic,Moderately Happy,Slightly Liberal,Less Than High School,3.0
61987,2016,53.0,11.0,Protestant,Very Happy,Conservative,Less Than High School,6.0
61988,2016,28.0,12.0,Catholic,Moderately Happy,Liberal,High School,2.0
61989,2016,68.0,12.0,None,Moderately Happy,Moderate,High School,4.0
61990,2016,19.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
61991,2016,52.0,16.0,Protestant,Very Happy,Moderate,Bachelor's,4.0
61992,2016,66.0,14.0,None,Very Happy,Moderate,Associate/Junior College,4.0
61993,2016,42.0,14.0,Protestant,Moderately Happy,Slightly Liberal,Associate/Junior College,3.0
61994,2016,33.0,9.0,None,Very Happy,Liberal,Less Than High School,2.0
61995,2016,29.0,11.0,Other,Not Happy,Moderate,High School,4.0
61996,2016,39.0,13.0,None,Moderately Happy,Slightly Conservative,High School,5.0
61997,2016,37.0,12.0,Catholic,Very Happy,Moderate,High School,4.0
61998,2016,54.0,11.0,Catholic,Not Happy,Moderate,Less Than High School,4.0
61999,2016,22.0,16.0,None,Very Happy,Slightly Liberal,High School,3.0
62000,2016,21.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
62001,2016,19.0,12.0,None,Not Happy,Slightly Conservative,High School,5.0
62002,2016,49.0,6.0,Protestant,Very Happy,Moderate,Less Than High School,4.0
62003,2016,64.0,15.0,Protestant,Very Happy,Unknown,Graduate,
62004,2016,34.0,16.0,Catholic,Very Happy,Slightly Liberal,Bachelor's,3.0
62005,2016,33.0,6.0,Catholic,Very Happy,Moderate,Less Than High School,4.0
62006,2016,36.0,13.0,Protestant,Moderately Happy,Moderate,High School,4.0
62007,2016,30.0,11.0,None,Moderately Happy,Moderate,Less Than High School,4.0
62008,2016,67.0,15.0,None,Very Happy,Extremely Liberal,High School,1.0
62009,2016,66.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
62010,2016,33.0,8.0,Catholic,Very Happy,Slightly Conservative,Less Than High School,5.0
62011,2016,50.0,15.0,Protestant,Not Happy,Conservative,Associate/Junior College,6.0
62012,2016,86.0,20.0,Buddhism,Very Happy,Slightly Conservative,Bachelor's,5.0
62013,2016,31.0,12.0,Catholic,Very Happy,Conservative,High School,6.0
62014,2016,56.0,16.0,Catholic,Not Happy,Extremely Conservative,Associate/Junior College,7.0
62015,2016,29.0,16.0,Catholic,Very Happy,Extremely Liberal,Associate/Junior College,1.0
62016,2016,69.0,13.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
62017,2016,31.0,12.0,Catholic,Moderately Happy,Extremely Conservative,High School,7.0
62018,2016,67.0,12.0,Protestant,Very Happy,Extremely Conservative,Less Than High School,7.0
62019,2016,59.0,20.0,None,Moderately Happy,Moderate,Graduate,4.0
62020,2016,61.0,12.0,Protestant,Very Happy,Liberal,High School,2.0
62021,2016,56.0,14.0,Unknown,Moderately Happy,Moderate,Associate/Junior College,4.0
62022,2016,37.0,17.0,None,Moderately Happy,Slightly Liberal,Bachelor's,3.0
62023,2016,67.0,12.0,Catholic,Not Happy,Moderate,High School,4.0
62024,2016,19.0,12.0,None,Not Happy,Unknown,Less Than High School,
62025,2016,61.0,17.0,Catholic,Moderately Happy,Liberal,Bachelor's,2.0
62026,2016,42.0,12.0,Protestant,Very Happy,Conservative,High School,6.0
62027,2016,56.0,20.0,Other,Moderately Happy,Moderate,Graduate,4.0
62028,2016,59.0,13.0,None,Moderately Happy,Liberal,High School,2.0
62029,2016,68.0,18.0,None,Very Happy,Liberal,Graduate,2.0
62030,2016,62.0,16.0,None,Moderately Happy,Liberal,Bachelor's,2.0
62031,2016,27.0,20.0,Catholic,Very Happy,Slightly Conservative,Graduate,5.0
62032,2016,69.0,11.0,Catholic,Very Happy,Extremely Liberal,Less Than High School,1.0
62033,2016,38.0,14.0,None,Very Happy,Slightly Liberal,High School,3.0
62034,2016,63.0,16.0,Protestant,Moderately Happy,Conservative,Bachelor's,6.0
62035,2016,81.0,10.0,None,Moderately Happy,Conservative,Less Than High School,6.0
62036,2016,20.0,14.0,Christian,Moderately Happy,Slightly Conservative,High School,5.0
62037,2016,26.0,17.0,None,Moderately Happy,Liberal,Bachelor's,2.0
62038,2016,24.0,16.0,Catholic,Very Happy,Slightly Conservative,Bachelor's,5.0
62039,2016,35.0,19.0,Protestant,Very Happy,Liberal,Graduate,2.0
62040,2016,52.0,15.0,None,Moderately Happy,Slightly Conservative,High School,5.0
62041,2016,43.0,16.0,None,Not Happy,Slightly Liberal,Bachelor's,3.0
62042,2016,68.0,16.0,None,Very Happy,Slightly Conservative,Bachelor's,5.0
62043,2016,77.0,17.0,None,Moderately Happy,Liberal,Bachelor's,2.0
62044,2016,22.0,15.0,Catholic,Very Happy,Moderate,High School,4.0
62045,2016,21.0,15.0,Buddhism,Moderately Happy,Liberal,High School,2.0
62046,2016,58.0,18.0,Buddhism,Very Happy,Liberal,Graduate,2.0
62047,2016,24.0,15.0,None,Moderately Happy,Liberal,Associate/Junior College,2.0
62048,2016,23.0,15.0,None,Moderately Happy,Moderate,High School,4.0
62049,2016,53.0,17.0,Protestant,Moderately Happy,Extremely Conservative,Associate/Junior College,7.0
62050,2016,70.0,13.0,Protestant,Very Happy,Extremely Conservative,High School,7.0
62051,2016,45.0,9.0,Unknown,Moderately Happy,Moderate,Less Than High School,4.0
62052,2016,72.0,12.0,None,Moderately Happy,Extremely Liberal,High School,1.0
62053,2016,23.0,15.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
62054,2016,19.0,13.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
62055,2016,70.0,13.0,Protestant,Moderately Happy,Moderate,High School,4.0
62056,2016,53.0,14.0,None,Moderately Happy,Slightly Liberal,Associate/Junior College,3.0
62057,2016,85.0,10.0,None,Not Happy,Conservative,Less Than High School,6.0
62058,2016,57.0,14.0,Protestant,Very Happy,Slightly Conservative,High School,5.0
62059,2016,62.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
62060,2016,64.0,14.0,None,Moderately Happy,Liberal,Associate/Junior College,2.0
62061,2016,62.0,12.0,None,Very Happy,Moderate,High School,4.0
62062,2016,51.0,14.0,Protestant,Very Happy,Extremely Conservative,High School,7.0
62063,2016,36.0,19.0,Protestant,Very Happy,Slightly Conservative,Graduate,5.0
62064,2016,20.0,13.0,None,Moderately Happy,Extremely Liberal,High School,1.0
62065,2016,26.0,11.0,Christian,Not Happy,Slightly Liberal,High School,3.0
62066,2016,64.0,12.0,None,Moderately Happy,Slightly Conservative,High School,5.0
62067,2016,46.0,20.0,None,Very Happy,Liberal,Graduate,2.0
62068,2016,25.0,15.0,None,Very Happy,Slightly Liberal,High School,3.0
62069,2016,69.0,16.0,Catholic,Moderately Happy,Liberal,Bachelor's,2.0
62070,2016,62.0,12.0,Protestant,Very Happy,Extremely Liberal,High School,1.0
62071,2016,65.0,7.0,Catholic,Very Happy,Liberal,Less Than High School,2.0
62072,2016,26.0,16.0,Protestant,Moderately Happy,Slightly Conservative,Bachelor's,5.0
62073,2016,25.0,12.0,None,Moderately Happy,Liberal,High School,2.0
62074,2016,26.0,14.0,None,Moderately Happy,Slightly Liberal,High School,3.0
62075,2016,55.0,14.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
62076,2016,34.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
62077,2016,39.0,16.0,None,Moderately Happy,Liberal,Bachelor's,2.0
62078,2016,61.0,20.0,Buddhism,Moderately Happy,Extremely Liberal,Graduate,1.0
62079,2016,48.0,12.0,None,Moderately Happy,Moderate,High School,4.0
62080,2016,46.0,3.0,Protestant,Moderately Happy,Conservative,Less Than High School,6.0
62081,2016,73.0,15.0,Protestant,Very Happy,Conservative,High School,6.0
62082,2016,83.0,12.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
62083,2016,78.0,14.0,Catholic,Moderately Happy,Unknown,High School,
62084,2016,56.0,14.0,Protestant,Moderately Happy,Conservative,High School,6.0
62085,2016,61.0,12.0,Protestant,Not Happy,Slightly Conservative,High School,5.0
62086,2016,50.0,12.0,Protestant,Very Happy,Slightly Conservative,High School,5.0
62087,2016,57.0,12.0,Protestant,Not Happy,Moderate,High School,4.0
62088,2016,78.0,10.0,Catholic,Moderately Happy,Moderate,Less Than High School,4.0
62089,2016,31.0,14.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
62090,2016,73.0,19.0,Buddhism,Very Happy,Moderate,Bachelor's,4.0
62091,2016,67.0,14.0,Protestant,Moderately Happy,Slightly Conservative,Associate/Junior College,5.0
62092,2016,81.0,10.0,Protestant,Very Happy,Slightly Conservative,Less Than High School,5.0
62093,2016,71.0,20.0,Buddhism,Moderately Happy,Moderate,Graduate,4.0
62094,2016,55.0,13.0,Protestant,Not Happy,Conservative,High School,6.0
62095,2016,58.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
62096,2016,37.0,13.0,Protestant,Moderately Happy,Conservative,High School,6.0
62097,2016,43.0,6.0,Catholic,Very Happy,Slightly Liberal,Less Than High School,3.0
62098,2016,46.0,13.0,Catholic,Very Happy,Conservative,High School,6.0
62099,2016,42.0,12.0,Protestant,Moderately Happy,Extremely Conservative,High School,7.0
62100,2016,45.0,14.0,Protestant,Moderately Happy,Conservative,High School,6.0
62101,2016,49.0,15.0,Catholic,Not Happy,Moderate,High School,4.0
62102,2016,50.0,20.0,Protestant,Moderately Happy,Liberal,Bachelor's,2.0
62103,2016,76.0,9.0,None,Moderately Happy,Moderate,Less Than High School,4.0
62104,2016,63.0,10.0,Protestant,Moderately Happy,Slightly Liberal,Less Than High School,3.0
62105,2016,28.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
62106,2016,51.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
62107,2016,35.0,11.0,None,Very Happy,Extremely Liberal,Less Than High School,1.0
62108,2016,54.0,12.0,Catholic,Very Happy,Moderate,High School,4.0
62109,2016,27.0,13.0,None,Not Happy,Slightly Conservative,High School,5.0
62110,2016,55.0,11.0,Protestant,Not Happy,Slightly Conservative,Less Than High School,5.0
62111,2016,57.0,12.0,Protestant,Moderately Happy,Liberal,High School,2.0
62112,2016,44.0,13.0,Catholic,Very Happy,Liberal,High School,2.0
62113,2016,27.0,14.0,None,Moderately Happy,Liberal,High School,2.0
62114,2016,35.0,14.0,Protestant,Moderately Happy,Moderate,Associate/Junior College,4.0
62115,2016,27.0,14.0,Protestant,Moderately Happy,Conservative,High School,6.0
62116,2016,27.0,8.0,Protestant,Not Happy,Extremely Conservative,Less Than High School,7.0
62117,2016,48.0,14.0,None,Not Happy,Slightly Conservative,High School,5.0
62118,2016,30.0,12.0,None,Moderately Happy,Moderate,High School,4.0
62119,2016,34.0,17.0,None,Not Happy,Moderate,Associate/Junior College,4.0
62120,2016,36.0,14.0,Catholic,Moderately Happy,Slightly Conservative,Associate/Junior College,5.0
62121,2016,29.0,12.0,Protestant,Moderately Happy,Unknown,High School,
62122,2016,25.0,12.0,None,Very Happy,Moderate,High School,4.0
62123,2016,67.0,14.0,Catholic,Moderately Happy,Conservative,Associate/Junior College,6.0
62124,2016,33.0,14.0,Protestant,Very Happy,Moderate,High School,4.0
62125,2016,50.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
62126,2016,23.0,13.0,Protestant,Moderately Happy,Moderate,High School,4.0
62127,2016,35.0,13.0,Protestant,Moderately Happy,Moderate,High School,4.0
62128,2016,28.0,13.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
62129,2016,62.0,10.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
62130,2016,25.0,12.0,Other,Moderately Happy,Moderate,High School,4.0
62131,2016,30.0,14.0,Protestant,Moderately Happy,Unknown,High School,
62132,2016,54.0,17.0,Catholic,Very Happy,Moderate,Bachelor's,4.0
62133,2016,77.0,2.0,Catholic,Very Happy,Extremely Conservative,Less Than High School,7.0
62134,2016,47.0,12.0,Protestant,Very Happy,Liberal,High School,2.0
62135,2016,54.0,15.0,Protestant,Very Happy,Slightly Conservative,Bachelor's,5.0
62136,2016,55.0,12.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
62137,2016,58.0,8.0,Catholic,Moderately Happy,Unknown,Less Than High School,
62138,2016,66.0,13.0,Protestant,Very Happy,Slightly Conservative,High School,5.0
62139,2016,60.0,14.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
62140,2016,27.0,17.0,Protestant,Very Happy,Conservative,High School,6.0
62141,2016,81.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
62142,2016,33.0,12.0,None,Moderately Happy,Slightly Conservative,High School,5.0
62143,2016,34.0,17.0,Protestant,Moderately Happy,Conservative,Bachelor's,6.0
62144,2016,89.0,11.0,Protestant,Very Happy,Moderate,Less Than High School,4.0
62145,2016,58.0,15.0,Protestant,Moderately Happy,Moderate,Associate/Junior College,4.0
62146,2016,22.0,15.0,None,Moderately Happy,Moderate,High School,4.0
62147,2016,40.0,10.0,Buddhism,Moderately Happy,Moderate,High School,4.0
62148,2016,57.0,14.0,Protestant,Moderately Happy,Conservative,Associate/Junior College,6.0
62149,2016,29.0,11.0,Protestant,Very Happy,Slightly Conservative,High School,5.0
62150,2016,86.0,11.0,Protestant,Moderately Happy,Slightly Conservative,Less Than High School,5.0
62151,2016,50.0,15.0,None,Not Happy,Unknown,High School,
62152,2016,58.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
62153,2016,70.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
62154,2016,53.0,20.0,Protestant,Very Happy,Slightly Liberal,Graduate,3.0
62155,2016,,16.0,Protestant,Moderately Happy,Slightly Conservative,Bachelor's,5.0
62156,2016,47.0,16.0,Catholic,Very Happy,Slightly Conservative,Bachelor's,5.0
62157,2016,19.0,12.0,None,Moderately Happy,Moderate,High School,4.0
62158,2016,55.0,14.0,Protestant,Very Happy,Moderate,Associate/Junior College,4.0
62159,2016,21.0,15.0,Protestant,Very Happy,Moderate,Associate/Junior College,4.0
62160,2016,45.0,6.0,Catholic,Moderately Happy,Moderate,Less Than High School,4.0
62161,2016,51.0,14.0,Catholic,Moderately Happy,Moderate,High School,4.0
62162,2016,57.0,16.0,Catholic,Very Happy,Slightly Conservative,Bachelor's,5.0
62163,2016,51.0,14.0,Protestant,Very Happy,Moderate,Associate/Junior College,4.0
62164,2016,41.0,14.0,Protestant,Very Happy,Slightly Conservative,High School,5.0
62165,2016,78.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
62166,2016,43.0,15.0,Protestant,Very Happy,Moderate,Associate/Junior College,4.0
62167,2016,38.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
62168,2016,56.0,16.0,Protestant,Moderately Happy,Slightly Liberal,Bachelor's,3.0
62169,2016,25.0,15.0,Catholic,Very Happy,Unknown,Graduate,
62170,2016,25.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
62171,2016,46.0,18.0,Protestant,Moderately Happy,Conservative,Graduate,6.0
62172,2016,56.0,18.0,Protestant,Not Happy,Slightly Conservative,Bachelor's,5.0
62173,2016,33.0,15.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
62174,2016,36.0,13.0,Catholic,Moderately Happy,Moderate,High School,4.0
62175,2016,73.0,10.0,Protestant,Moderately Happy,Conservative,Less Than High School,6.0
62176,2016,39.0,12.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
62177,2016,54.0,13.0,Protestant,Very Happy,Slightly Conservative,High School,5.0
62178,2016,69.0,13.0,Catholic,Moderately Happy,Extremely Conservative,High School,7.0
62179,2016,43.0,18.0,Other Eastern Religions,Moderately Happy,Slightly Liberal,Graduate,3.0
62180,2016,38.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
62181,2016,89.0,7.0,Protestant,Very Happy,Conservative,Less Than High School,6.0
62182,2016,53.0,4.0,Protestant,Very Happy,Conservative,Less Than High School,6.0
62183,2016,62.0,12.0,Protestant,Very Happy,Moderate,High School,4.0
62184,2016,35.0,10.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
62185,2016,58.0,14.0,Protestant,Very Happy,Conservative,High School,6.0
62186,2016,22.0,9.0,None,Not Happy,Slightly Conservative,High School,5.0
62187,2016,57.0,14.0,Protestant,Not Happy,Slightly Conservative,High School,5.0
62188,2016,28.0,9.0,None,Moderately Happy,Moderate,High School,4.0
62189,2016,33.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
62190,2016,37.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
62191,2016,36.0,14.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
62192,2016,35.0,14.0,Protestant,Not Happy,Slightly Liberal,High School,3.0
62193,2016,41.0,12.0,Catholic,Moderately Happy,Moderate,High School,4.0
62194,2016,57.0,12.0,Catholic,Very Happy,Moderate,High School,4.0
62195,2016,54.0,12.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
62196,2016,52.0,13.0,Protestant,Moderately Happy,Moderate,High School,4.0
